State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall_mm,Yield
Assam,ASSA_D3,2007,Autumn,Rice,1082.8,3609.7,2355.6,3.334
Assam,ASSA_D3,2007,Kharif,Soyabean,656.7,1065.2,2355.6,1.622
Assam,ASSA_D3,2007,Rabi,Wheat,313.4,1079.3,2355.6,3.444
Assam,ASSA_D3,2008,Kharif,Cotton(Lint),410.1,151.1,2128.4,0.368
Assam,ASSA_D3,2008,Kharif,Groundnut,2315.6,4189.9,2128.4,1.809
Assam,ASSA_D3,2008,Rabi,Maize,736.7,1215.5,2128.4,1.65
Assam,ASSA_D3,2008,Kharif,Rice,369.4,1292.3,2128.4,3.498
Assam,ASSA_D3,2008,Whole Year,Sugarcane,1818.6,116299.8,2128.4,63.95
Assam,ASSA_D3,2009,Kharif,Bajra,1132,1061.6,2165.6,0.938
Assam,ASSA_D3,2009,Kharif,Cotton(Lint),1378.9,604.3,2165.6,0.438
Assam,ASSA_D3,2009,Rabi,Groundnut,891,1302.8,2165.6,1.462
Assam,ASSA_D3,2010,Rabi,Groundnut,646.7,703.2,2473,1.087
Assam,ASSA_D3,2010,Kharif,Maize,890.9,1966.8,2473,2.208
Assam,ASSA_D3,2010,Kharif,Rice,669.3,1756.6,2473,2.625
Assam,ASSA_D3,2010,Whole Year,Sugarcane,735.1,48489.1,2473,65.963
Assam,ASSA_D3,2010,Rabi,Wheat,619.2,2183.3,2473,3.526
Assam,ASSA_D3,2011,Kharif,Arhar/Tur,246.6,296.9,2243.6,1.204
Assam,ASSA_D3,2011,Kharif,Bajra,573,707.8,2243.6,1.235
Assam,ASSA_D3,2011,Kharif,Maize,502.8,987.1,2243.6,1.963
Assam,ASSA_D3,2011,Whole Year,Sugarcane,143.7,8839.2,2243.6,61.511
Assam,ASSA_D3,2012,Kharif,Bajra,231.9,213.3,2205.2,0.92
Assam,ASSA_D3,2012,Kharif,Cotton(Lint),401.8,172.2,2205.2,0.429
Assam,ASSA_D3,2012,Kharif,Soyabean,856,1295,2205.2,1.513
Assam,ASSA_D3,2013,Kharif,Bajra,308.2,269.8,2113.9,0.875
Assam,ASSA_D3,2013,Rabi,Groundnut,1421,2106.9,2113.9,1.483
Assam,ASSA_D3,2013,Kharif,Rice,917.6,1729.3,2113.9,1.885
Assam,ASSA_D3,2013,Kharif,Soyabean,458.5,719.3,2113.9,1.569
Assam,ASSA_D3,2014,Kharif,Groundnut,473,709,1863.1,1.499
Assam,ASSA_D3,2014,Rabi,Jowar,1089,817.8,1863.1,0.751
Assam,ASSA_D3,2014,Rabi,Wheat,1413.4,3388.7,1863.1,2.398
Assam,ASSA_D3,2015,Kharif,Arhar/Tur,3947.3,4729.4,1641.6,1.198
Assam,ASSA_D3,2015,Kharif,Groundnut,741.1,1145.1,1641.6,1.545
Assam,ASSA_D3,2015,Rabi,Jowar,736.8,1052.5,1641.6,1.428
Assam,ASSA_D3,2015,Kharif,Rice,747.6,1495.8,1641.6,2.001
Assam,ASSA_D3,2015,Whole Year,Sugarcane,1390,75308.3,1641.6,54.179
Assam,ASSA_D4,2005,Kharif,Arhar/Tur,1204.8,1205.8,1692.4,1.001
Assam,ASSA_D4,2005,Kharif,Cotton(Lint),2952.4,1050.8,1692.4,0.356
Assam,ASSA_D4,2005,Rabi,Maize,735.3,2004.3,1692.4,2.726
Assam,ASSA_D4,2005,Whole Year,Sugarcane,2095,155648,1692.4,74.295
Assam,ASSA_D4,2006,Kharif,Bajra,570.4,563.9,2357.8,0.989
Assam,ASSA_D4,2006,Kharif,Groundnut,1505.8,2101.8,2357.8,1.396
Assam,ASSA_D4,2006,Kharif,Soyabean,549.7,658,2357.8,1.197
Assam,ASSA_D4,2006,Whole Year,Sugarcane,921.5,78193.7,2357.8,84.855
Assam,ASSA_D4,2006,Rabi,Wheat,438.8,1103.4,2357.8,2.515
Assam,ASSA_D4,2007,Kharif,Bajra,1543.7,1916.9,2355.6,1.242
Assam,ASSA_D4,2007,Kharif,Maize,350.2,954,2355.6,2.724
Assam,ASSA_D4,2007,Kharif,Rice,530.7,1758.7,2355.6,3.314
Assam,ASSA_D4,2008,Kharif,Groundnut,866.5,1242.6,2128.4,1.434
Assam,ASSA_D4,2008,Kharif,Rice,1502,3568.6,2128.4,2.376
Assam,ASSA_D4,2008,Kharif,Soyabean,387.5,330.3,2128.4,0.852
Assam,ASSA_D4,2008,Rabi,Wheat,2059.8,5445.3,2128.4,2.644
Assam,ASSA_D4,2009,Kharif,Bajra,1617.8,1606.8,2165.6,0.993
Assam,ASSA_D4,2009,Kharif,Cotton(Lint),256.5,170.9,2165.6,0.666
Assam,ASSA_D4,2009,Kharif,Maize,259.7,433.3,2165.6,1.668
Assam,ASSA_D4,2009,Whole Year,Sugarcane,553.5,37713.2,2165.6,68.136
Assam,ASSA_D4,2010,Kharif,Arhar/Tur,375.1,354.7,2473,0.946
Assam,ASSA_D4,2010,Kharif,Soyabean,50,64.2,2473,1.284
Assam,ASSA_D4,2011,Kharif,Arhar/Tur,1731.9,1408.2,2243.6,0.813
Assam,ASSA_D4,2011,Kharif,Bajra,686.9,678.5,2243.6,0.988
Assam,ASSA_D4,2011,Kharif,Groundnut,2789.2,4750,2243.6,1.703
Assam,ASSA_D4,2011,Whole Year,Sugarcane,273.3,22100.9,2243.6,80.867
Assam,ASSA_D4,2012,Rabi,Groundnut,651.9,1004.6,2205.2,1.541
Assam,ASSA_D4,2012,Kharif,Jowar,1380.3,1774.9,2205.2,1.286
Assam,ASSA_D4,2012,Kharif,Maize,691.5,1335.1,2205.2,1.931
Assam,ASSA_D4,2012,Kharif,Soyabean,167.8,162.8,2205.2,0.97
Assam,ASSA_D4,2013,Kharif,Arhar/Tur,1633.7,2032.1,2113.9,1.244
Assam,ASSA_D4,2013,Kharif,Cotton(Lint),1930.6,1080,2113.9,0.559
Assam,ASSA_D4,2013,Autumn,Rice,530.2,1301.4,2113.9,2.455
Assam,ASSA_D4,2013,Kharif,Soyabean,294.8,434.9,2113.9,1.475
Assam,ASSA_D4,2014,Kharif,Arhar/Tur,449.1,391,1863.1,0.871
Assam,ASSA_D4,2014,Kharif,Cotton(Lint),403.3,135.5,1863.1,0.336
Assam,ASSA_D4,2014,Rabi,Maize,644.1,1476.7,1863.1,2.293
Assam,ASSA_D4,2014,Kharif,Rice,698.4,1796.9,1863.1,2.573
Assam,ASSA_D4,2015,Kharif,Bajra,115.2,176.6,1641.6,1.533
Assam,ASSA_D4,2015,Kharif,Cotton(Lint),565.9,260.7,1641.6,0.461
Assam,ASSA_D4,2015,Kharif,Jowar,2129.8,2038.2,1641.6,0.957
Assam,ASSA_D4,2015,Whole Year,Sugarcane,832.4,58383.5,1641.6,70.139
Assam,ASSA_D5,2005,Kharif,Arhar/Tur,336.3,312.6,1692.4,0.93
Assam,ASSA_D5,2005,Kharif,Groundnut,805,834.7,1692.4,1.037
Assam,ASSA_D5,2005,Autumn,Rice,1700.2,3613.7,1692.4,2.125
Assam,ASSA_D5,2005,Whole Year,Sugarcane,1299.5,76073.6,1692.4,58.541
Assam,ASSA_D5,2006,Kharif,Bajra,999.5,1603.9,2357.8,1.605
Assam,ASSA_D5,2006,Kharif,Jowar,1512.2,2344.4,2357.8,1.55
Assam,ASSA_D5,2006,Kharif,Rice,446.1,852.5,2357.8,1.911
Assam,ASSA_D5,2007,Kharif,Cotton(Lint),1607.1,970.3,2355.6,0.604
Assam,ASSA_D5,2007,Whole Year,Sugarcane,342,26570,2355.6,77.69
Assam,ASSA_D5,2007,Rabi,Wheat,1018.5,3196.9,2355.6,3.139
Assam,ASSA_D5,2008,Rabi,Groundnut,278.8,354.9,2128.4,1.273
Assam,ASSA_D5,2008,Rabi,Maize,2567.6,6249.4,2128.4,2.434
Assam,ASSA_D5,2008,Kharif,Rice,1327.9,2703.6,2128.4,2.036
Assam,ASSA_D5,2008,Whole Year,Sugarcane,611.1,35734.7,2128.4,58.476
Assam,ASSA_D5,2009,Kharif,Arhar/Tur,220.7,248.5,2165.6,1.126
Assam,ASSA_D5,2009,Kharif,Bajra,396.3,620.2,2165.6,1.565
Assam,ASSA_D5,2009,Rabi,Groundnut,356,633.3,2165.6,1.779
Assam,ASSA_D5,2009,Rabi,Maize,1033,2589,2165.6,2.506
Assam,ASSA_D5,2009,Kharif,Rice,490.1,1771.7,2165.6,3.615
Assam,ASSA_D5,2010,Kharif,Arhar/Tur,1674.1,1062.5,2473,0.635
Assam,ASSA_D5,2010,Rabi,Jowar,640.6,954.9,2473,1.491
Assam,ASSA_D5,2010,Rabi,Maize,250.3,813,2473,3.248
Assam,ASSA_D5,2010,Rabi,Wheat,873,3173.4,2473,3.635
Assam,ASSA_D5,2011,Rabi,Jowar,1132.8,1847.3,2243.6,1.631
Assam,ASSA_D5,2011,Autumn,Rice,175.8,566,2243.6,3.22
Assam,ASSA_D5,2011,Whole Year,Sugarcane,146.3,12411.7,2243.6,84.837
Assam,ASSA_D5,2011,Rabi,Wheat,904.3,2189.3,2243.6,2.421
Assam,ASSA_D5,2012,Rabi,Groundnut,852,1062,2205.2,1.246
Assam,ASSA_D5,2012,Kharif,Jowar,1257.1,1061.2,2205.2,0.844
Assam,ASSA_D5,2012,Kharif,Rice,418,940.7,2205.2,2.25
Assam,ASSA_D5,2012,Kharif,Soyabean,66.3,84.2,2205.2,1.27
Assam,ASSA_D5,2012,Rabi,Wheat,381.8,1399.4,2205.2,3.665
Assam,ASSA_D5,2013,Kharif,Groundnut,218.9,248.8,2113.9,1.137
Assam,ASSA_D5,2013,Kharif,Rice,1168.4,3615,2113.9,3.094
Assam,ASSA_D5,2013,Rabi,Wheat,779.1,2801.5,2113.9,3.596
Assam,ASSA_D5,2014,Rabi,Groundnut,1363.6,1959.9,1863.1,1.437
Assam,ASSA_D5,2014,Autumn,Rice,946.4,2305.7,1863.1,2.436
Assam,ASSA_D5,2014,Whole Year,Sugarcane,446.5,25104.7,1863.1,56.226
Assam,ASSA_D5,2015,Kharif,Arhar/Tur,412.8,441.1,1641.6,1.069
Assam,ASSA_D5,2015,Kharif,Bajra,2868,4492.5,1641.6,1.566
Assam,ASSA_D5,2015,Rabi,Wheat,602.3,1494.1,1641.6,2.481
Bihar,BIHA_D1,2005,Kharif,Bajra,180.5,231.1,1267.3,1.28
Bihar,BIHA_D1,2005,Rabi,Groundnut,1543.1,2345.7,1267.3,1.52
Bihar,BIHA_D1,2005,Kharif,Rice,1074.9,3814.9,1267.3,3.549
Bihar,BIHA_D1,2005,Kharif,Soyabean,369.8,557.1,1267.3,1.506
Bihar,BIHA_D1,2005,Rabi,Wheat,847,2210.7,1267.3,2.61
Bihar,BIHA_D1,2006,Kharif,Jowar,1313,1685.3,1099.9,1.284
Bihar,BIHA_D1,2006,Kharif,Rice,1687.4,3705.3,1099.9,2.196
Bihar,BIHA_D1,2006,Kharif,Soyabean,2715.6,3313,1099.9,1.22
Bihar,BIHA_D1,2007,Kharif,Bajra,1817.4,1563.1,1204.2,0.86
Bihar,BIHA_D1,2007,Rabi,Maize,1324.1,3806.6,1204.2,2.875
Bihar,BIHA_D1,2007,Autumn,Rice,989.9,3248.8,1204.2,3.282
Bihar,BIHA_D1,2007,Kharif,Soyabean,1049.7,1503.1,1204.2,1.432
Bihar,BIHA_D1,2007,Whole Year,Sugarcane,2040.9,159611,1204.2,78.206
Bihar,BIHA_D1,2008,Kharif,Arhar/Tur,1033.4,845,994.4,0.818
Bihar,BIHA_D1,2008,Kharif,Groundnut,225.4,326.2,994.4,1.447
Bihar,BIHA_D1,2008,Kharif,Soyabean,640.3,898.9,994.4,1.404
Bihar,BIHA_D1,2008,Rabi,Wheat,608.9,1404.6,994.4,2.307
Bihar,BIHA_D1,2009,Kharif,Arhar/Tur,284.4,290.4,1398.7,1.021
Bihar,BIHA_D1,2009,Rabi,Groundnut,354.8,690.6,1398.7,1.946
Bihar,BIHA_D1,2009,Rabi,Maize,702.3,1671.4,1398.7,2.38
Bihar,BIHA_D1,2010,Kharif,Arhar/Tur,333.3,286.4,1262,0.859
Bihar,BIHA_D1,2010,Kharif,Jowar,313.9,360.3,1262,1.148
Bihar,BIHA_D1,2010,Whole Year,Sugarcane,190.2,12896.3,1262,67.804
Bihar,BIHA_D1,2010,Rabi,Wheat,235.5,699.3,1262,2.969
Bihar,BIHA_D1,2011,Kharif,Arhar/Tur,481.6,360.6,1452.6,0.749
Bihar,BIHA_D1,2011,Kharif,Bajra,765.7,1125,1452.6,1.469
Bihar,BIHA_D1,2011,Kharif,Cotton(Lint),1223.4,773.2,1452.6,0.632
Bihar,BIHA_D1,2011,Kharif,Groundnut,1059.5,1794.4,1452.6,1.694
Bihar,BIHA_D1,2011,Whole Year,Sugarcane,2436.9,144949,1452.6,59.481
Bihar,BIHA_D1,2012,Kharif,Arhar/Tur,4867.8,3474.7,1355.6,0.714
Bihar,BIHA_D1,2012,Rabi,Jowar,1012.3,1064.6,1355.6,1.052
Bihar,BIHA_D1,2012,Whole Year,Sugarcane,443.2,28125.8,1355.6,63.461
Bihar,BIHA_D1,2013,Kharif,Bajra,387,415.2,761.7,1.073
Bihar,BIHA_D1,2013,Rabi,Groundnut,1976.8,1859.4,761.7,0.941
Bihar,BIHA_D1,2013,Kharif,Jowar,1268,1077.8,761.7,0.85
Bihar,BIHA_D1,2013,Whole Year,Sugarcane,2033.7,143914.7,761.7,70.765
Bihar,BIHA_D1,2014,Kharif,Cotton(Lint),579.9,240.3,627,0.414
Bihar,BIHA_D1,2014,Kharif,Jowar,379.4,322.8,627,0.851
Bihar,BIHA_D1,2014,Kharif,Rice,335.4,642.4,627,1.915
Bihar,BIHA_D1,2014,Kharif,Soyabean,1667.8,1445.9,627,0.867
Bihar,BIHA_D1,2015,Kharif,Bajra,198,251.4,1047.9,1.27
Bihar,BIHA_D1,2015,Kharif,Groundnut,645.6,667.8,1047.9,1.034
Bihar,BIHA_D1,2015,Rabi,Maize,1056.1,2802.6,1047.9,2.654
Bihar,BIHA_D1,2015,Rabi,Wheat,631.1,1745,1047.9,2.765
Bihar,BIHA_D2,2005,Kharif,Arhar/Tur,1601.5,1950.8,1267.3,1.218
Bihar,BIHA_D2,2005,Kharif,Cotton(Lint),738.8,232.9,1267.3,0.315
Bihar,BIHA_D2,2005,Kharif,Jowar,1734.4,2156.7,1267.3,1.243
Bihar,BIHA_D2,2006,Kharif,Bajra,1208.9,1881.5,1099.9,1.556
Bihar,BIHA_D2,2006,Kharif,Groundnut,957.1,1088.8,1099.9,1.138
Bihar,BIHA_D2,2006,Kharif,Jowar,2049.9,1971.9,1099.9,0.962
Bihar,BIHA_D2,2006,Kharif,Rice,50,107.5,1099.9,2.15
Bihar,BIHA_D2,2006,Whole Year,Sugarcane,291.2,22527.2,1099.9,77.36
Bihar,BIHA_D2,2007,Kharif,Bajra,2485.4,3807.4,1204.2,1.532
Bihar,BIHA_D2,2007,Kharif,Groundnut,839.3,913,1204.2,1.088
Bihar,BIHA_D2,2007,Rabi,Maize,654.4,1551.3,1204.2,2.371
Bihar,BIHA_D2,2007,Kharif,Rice,865.6,2643.1,1204.2,3.053
Bihar,BIHA_D2,2007,Whole Year,Sugarcane,1096.1,69877.4,1204.2,63.751
Bihar,BIHA_D2,2008,Kharif,Groundnut,384.2,445.4,994.4,1.159
Bihar,BIHA_D2,2008,Rabi,Jowar,1086.1,776,994.4,0.714
Bihar,BIHA_D2,2008,Kharif,Soyabean,537.6,638.8,994.4,1.188
Bihar,BIHA_D2,2008,Whole Year,Sugarcane,453.1,30145.3,994.4,66.531
Bihar,BIHA_D2,2008,Rabi,Wheat,394.8,1275.4,994.4,3.23
Bihar,BIHA_D2,2009,Kharif,Arhar/Tur,724.2,780.3,1398.7,1.077
Bihar,BIHA_D2,2009,Kharif,Jowar,1473.6,1236.8,1398.7,0.839
Bihar,BIHA_D2,2009,Kharif,Rice,357.9,1041.9,1398.7,2.911
Bihar,BIHA_D2,2009,Kharif,Soyabean,618.8,798.5,1398.7,1.29
Bihar,BIHA_D2,2010,Kharif,Groundnut,330.8,521.2,1262,1.576
Bihar,BIHA_D2,2010,Kharif,Jowar,1472.9,1331.8,1262,0.904
Bihar,BIHA_D2,2010,Rabi,Maize,637.7,1913.3,1262,3
Bihar,BIHA_D2,2010,Kharif,Rice,1016.1,1936,1262,1.905
Bihar,BIHA_D2,2010,Rabi,Wheat,546.5,1424.7,1262,2.607
Bihar,BIHA_D2,2011,Kharif,Bajra,1017.1,1676.9,1452.6,1.649
Bihar,BIHA_D2,2011,Kharif,Cotton(Lint),710.6,318.9,1452.6,0.449
Bihar,BIHA_D2,2011,Rabi,Groundnut,607.5,1082.7,1452.6,1.782
Bihar,BIHA_D2,2011,Kharif,Rice,207.6,696.2,1452.6,3.354
Bihar,BIHA_D2,2011,Whole Year,Sugarcane,633.4,54175.1,1452.6,85.531
Bihar,BIHA_D2,2012,Kharif,Bajra,541.8,544.4,1355.6,1.005
Bihar,BIHA_D2,2012,Whole Year,Sugarcane,2072.2,172400.5,1355.6,83.197
Bihar,BIHA_D2,2012,Rabi,Wheat,928.8,3677.7,1355.6,3.96
Bihar,BIHA_D2,2013,Kharif,Arhar/Tur,151.8,170.3,761.7,1.122
Bihar,BIHA_D2,2013,Kharif,Cotton(Lint),602.1,314.2,761.7,0.522
Bihar,BIHA_D2,2013,Kharif,Groundnut,1369.7,1325.1,761.7,0.967
Bihar,BIHA_D2,2013,Rabi,Jowar,519.2,506.2,761.7,0.975
Bihar,BIHA_D2,2013,Kharif,Maize,465.2,1093.6,761.7,2.351
Bihar,BIHA_D2,2014,Kharif,Arhar/Tur,116.8,128.1,627,1.097
Bihar,BIHA_D2,2014,Kharif,Jowar,818.6,663.8,627,0.811
Bihar,BIHA_D2,2014,Kharif,Soyabean,1775.1,2172.7,627,1.224
Bihar,BIHA_D2,2014,Whole Year,Sugarcane,847.7,42574.9,627,50.224
Bihar,BIHA_D2,2015,Rabi,Jowar,669.1,979.1,1047.9,1.463
Bihar,BIHA_D2,2015,Autumn,Rice,218.7,423.1,1047.9,1.935
Bihar,BIHA_D2,2015,Whole Year,Sugarcane,174.3,12180.4,1047.9,69.882
Bihar,BIHA_D3,2005,Kharif,Arhar/Tur,88.6,113.3,1267.3,1.279
Bihar,BIHA_D3,2005,Kharif,Groundnut,707.7,671.7,1267.3,0.949
Bihar,BIHA_D3,2005,Kharif,Jowar,834.5,657.4,1267.3,0.788
Bihar,BIHA_D3,2005,Kharif,Maize,803.6,2625.4,1267.3,3.267
Bihar,BIHA_D3,2006,Kharif,Arhar/Tur,890,808.5,1099.9,0.908
Bihar,BIHA_D3,2006,Rabi,Jowar,190.1,144.7,1099.9,0.761
Bihar,BIHA_D3,2006,Kharif,Soyabean,492.7,395.7,1099.9,0.803
Bihar,BIHA_D3,2007,Kharif,Arhar/Tur,1157,996.1,1204.2,0.861
Bihar,BIHA_D3,2007,Kharif,Cotton(Lint),1126.8,701.4,1204.2,0.622
Bihar,BIHA_D3,2007,Kharif,Jowar,803.3,857,1204.2,1.067
Bihar,BIHA_D3,2007,Kharif,Maize,466.4,1269.2,1204.2,2.721
Bihar,BIHA_D3,2007,Rabi,Wheat,1345.9,3948.2,1204.2,2.934
Bihar,BIHA_D3,2008,Kharif,Bajra,801.9,1142.8,994.4,1.425
Bihar,BIHA_D3,2008,Rabi,Maize,673.4,1031.2,994.4,1.531
Bihar,BIHA_D3,2008,Whole Year,Sugarcane,131.3,9793.5,994.4,74.589
Bihar,BIHA_D3,2009,Kharif,Jowar,477.8,403.2,1398.7,0.844
Bihar,BIHA_D3,2009,Kharif,Soyabean,972.1,1520.2,1398.7,1.564
Bihar,BIHA_D3,2010,Kharif,Cotton(Lint),1656.5,746,1262,0.45
Bihar,BIHA_D3,2010,Rabi,Jowar,1068.8,1054.3,1262,0.986
Bihar,BIHA_D3,2010,Kharif,Maize,491.9,1605.9,1262,3.265
Bihar,BIHA_D3,2010,Rabi,Wheat,775.7,2936.5,1262,3.786
Bihar,BIHA_D3,2011,Kharif,Arhar/Tur,481.4,324.6,1452.6,0.674
Bihar,BIHA_D3,2011,Rabi,Groundnut,1511.9,2804.6,1452.6,1.855
Bihar,BIHA_D3,2011,Autumn,Rice,618.7,1591.6,1452.6,2.572
Bihar,BIHA_D3,2011,Whole Year,Sugarcane,907.5,57023.1,1452.6,62.835
Bihar,BIHA_D3,2012,Kharif,Groundnut,264.7,424.4,1355.6,1.603
Bihar,BIHA_D3,2012,Kharif,Rice,464.1,1011.4,1355.6,2.179
Bihar,BIHA_D3,2013,Kharif,Bajra,700.2,910.6,761.7,1.3
Bihar,BIHA_D3,2013,Kharif,Groundnut,1252.3,1639.9,761.7,1.31
Bihar,BIHA_D3,2013,Kharif,Rice,622.3,1853.8,761.7,2.979
Bihar,BIHA_D3,2013,Whole Year,Sugarcane,611.5,43585.6,761.7,71.277
Bihar,BIHA_D3,2013,Rabi,Wheat,915.9,2684.8,761.7,2.931
Bihar,BIHA_D3,2014,Kharif,Jowar,2002.7,2066.9,627,1.032
Bihar,BIHA_D3,2014,Kharif,Rice,717,1458.3,627,2.034
Bihar,BIHA_D3,2015,Kharif,Arhar/Tur,1173.3,784.2,1047.9,0.668
Bihar,BIHA_D3,2015,Kharif,Cotton(Lint),954.7,320.1,1047.9,0.335
Bihar,BIHA_D3,2015,Rabi,Maize,539.4,1530,1047.9,2.836
Bihar,BIHA_D3,2015,Kharif,Soyabean,1223.9,1677.2,1047.9,1.37
Bihar,BIHA_D3,2015,Whole Year,Sugarcane,1126.5,89977.5,1047.9,79.874
Bihar,BIHA_D4,2005,Kharif,Arhar/Tur,264.5,311.5,1267.3,1.178
Bihar,BIHA_D4,2005,Kharif,Bajra,545.8,940.6,1267.3,1.723
Bihar,BIHA_D4,2005,Rabi,Groundnut,126.4,126.8,1267.3,1.003
Bihar,BIHA_D4,2005,Whole Year,Sugarcane,490.4,38611,1267.3,78.734
Bihar,BIHA_D4,2005,Rabi,Wheat,1138.6,4010.9,1267.3,3.523
Bihar,BIHA_D4,2006,Kharif,Arhar/Tur,261.8,214.2,1099.9,0.818
Bihar,BIHA_D4,2006,Kharif,Bajra,671.6,904.5,1099.9,1.347
Bihar,BIHA_D4,2006,Kharif,Groundnut,744.9,983.9,1099.9,1.321
Bihar,BIHA_D4,2006,Kharif,Jowar,1605.5,1543.8,1099.9,0.962
Bihar,BIHA_D4,2006,Kharif,Rice,346.6,629.1,1099.9,1.815
Bihar,BIHA_D4,2007,Rabi,Jowar,2118.4,1821.5,1204.2,0.86
Bihar,BIHA_D4,2007,Kharif,Maize,1010.9,3143.3,1204.2,3.109
Bihar,BIHA_D4,2007,Kharif,Rice,62.8,142.4,1204.2,2.268
Bihar,BIHA_D4,2007,Kharif,Soyabean,942,1234.8,1204.2,1.311
Bihar,BIHA_D4,2007,Whole Year,Sugarcane,166.6,10152.2,1204.2,60.938
Bihar,BIHA_D4,2008,Kharif,Bajra,242.2,289.4,994.4,1.195
Bihar,BIHA_D4,2008,Kharif,Soyabean,568.3,496.1,994.4,0.873
Bihar,BIHA_D4,2008,Rabi,Wheat,990.5,3340.4,994.4,3.372
Bihar,BIHA_D4,2009,Kharif,Arhar/Tur,53.2,66,1398.7,1.241
Bihar,BIHA_D4,2009,Kharif,Bajra,1363.6,1457.9,1398.7,1.069
Bihar,BIHA_D4,2009,Kharif,Jowar,958.6,1181.7,1398.7,1.233
Bihar,BIHA_D4,2009,Whole Year,Sugarcane,336.6,20888.9,1398.7,62.059
Bihar,BIHA_D4,2010,Kharif,Cotton(Lint),286.4,187.9,1262,0.656
Bihar,BIHA_D4,2010,Kharif,Maize,846.3,2422.7,1262,2.863
Bihar,BIHA_D4,2010,Kharif,Rice,732.7,2386,1262,3.256
Bihar,BIHA_D4,2011,Kharif,Arhar/Tur,1585,1352.1,1452.6,0.853
Bihar,BIHA_D4,2011,Kharif,Bajra,1608.1,1399.8,1452.6,0.87
Bihar,BIHA_D4,2011,Rabi,Groundnut,664,910.9,1452.6,1.372
Bihar,BIHA_D4,2011,Kharif,Jowar,1791.7,1712.9,1452.6,0.956
Bihar,BIHA_D4,2011,Whole Year,Sugarcane,603.6,43677.1,1452.6,72.361
Bihar,BIHA_D4,2012,Kharif,Bajra,571.6,710.7,1355.6,1.243
Bihar,BIHA_D4,2012,Kharif,Groundnut,3008.7,5718.1,1355.6,1.901
Bihar,BIHA_D4,2012,Kharif,Maize,1336.4,3245.9,1355.6,2.429
Bihar,BIHA_D4,2013,Rabi,Jowar,1810.3,1642.3,761.7,0.907
Bihar,BIHA_D4,2013,Kharif,Soyabean,553.8,556.5,761.7,1.005
Bihar,BIHA_D4,2013,Whole Year,Sugarcane,931.5,65320.8,761.7,70.124
Bihar,BIHA_D4,2014,Kharif,Arhar/Tur,1454.3,1289.1,627,0.886
Bihar,BIHA_D4,2014,Kharif,Groundnut,113.2,128.4,627,1.134
Bihar,BIHA_D4,2014,Rabi,Maize,599,1412.3,627,2.358
Bihar,BIHA_D4,2014,Whole Year,Sugarcane,908.4,66294.5,627,72.979
Bihar,BIHA_D4,2014,Rabi,Wheat,1345.6,4485.7,627,3.334
Bihar,BIHA_D4,2015,Kharif,Cotton(Lint),942,377.5,1047.9,0.401
Bihar,BIHA_D4,2015,Rabi,Jowar,262.1,363.2,1047.9,1.386
Bihar,BIHA_D4,2015,Rabi,Maize,821.8,2289.8,1047.9,2.786
Bihar,BIHA_D4,2015,Whole Year,Sugarcane,262.6,17735.3,1047.9,67.537
Bihar,BIHA_D5,2005,Kharif,Arhar/Tur,460.9,562.5,1267.3,1.22
Bihar,BIHA_D5,2005,Kharif,Bajra,886.7,897.3,1267.3,1.012
Bihar,BIHA_D5,2005,Kharif,Groundnut,395,722.5,1267.3,1.829
Bihar,BIHA_D5,2005,Kharif,Soyabean,1314.2,1637.8,1267.3,1.246
Bihar,BIHA_D5,2006,Kharif,Groundnut,1155.8,1169.7,1099.9,1.012
Bihar,BIHA_D5,2006,Kharif,Jowar,2455,3768.6,1099.9,1.535
Bihar,BIHA_D5,2006,Rabi,Maize,543.1,1597.8,1099.9,2.942
Bihar,BIHA_D5,2006,Kharif,Soyabean,540.6,658.1,1099.9,1.217
Bihar,BIHA_D5,2006,Rabi,Wheat,1100.3,3505.4,1099.9,3.186
Bihar,BIHA_D5,2007,Kharif,Bajra,142.1,214.9,1204.2,1.512
Bihar,BIHA_D5,2007,Kharif,Groundnut,322,323.7,1204.2,1.005
Bihar,BIHA_D5,2007,Kharif,Jowar,606,948.6,1204.2,1.565
Bihar,BIHA_D5,2007,Kharif,Rice,268.7,752.3,1204.2,2.8
Bihar,BIHA_D5,2008,Kharif,Arhar/Tur,353.1,277.8,994.4,0.787
Bihar,BIHA_D5,2008,Kharif,Cotton(Lint),1419.6,601.9,994.4,0.424
Bihar,BIHA_D5,2008,Kharif,Rice,1044.7,2081.9,994.4,1.993
Bihar,BIHA_D5,2009,Kharif,Arhar/Tur,1560,1956.1,1398.7,1.254
Bihar,BIHA_D5,2009,Kharif,Groundnut,379,420.1,1398.7,1.108
Bihar,BIHA_D5,2009,Autumn,Rice,907,1980.6,1398.7,2.184
Bihar,BIHA_D5,2010,Kharif,Bajra,627,1050.8,1262,1.676
Bihar,BIHA_D5,2010,Kharif,Groundnut,1657.1,2180.9,1262,1.316
Bihar,BIHA_D5,2010,Rabi,Jowar,792.3,867,1262,1.094
Bihar,BIHA_D5,2011,Kharif,Arhar/Tur,1078.5,1484.6,1452.6,1.377
Bihar,BIHA_D5,2011,Kharif,Cotton(Lint),100.8,45,1452.6,0.446
Bihar,BIHA_D5,2011,Autumn,Rice,449.3,1567.2,1452.6,3.488
Bihar,BIHA_D5,2011,Whole Year,Sugarcane,851.6,73193.8,1452.6,85.949
